datetime,production_nuclear,production_thermal,production_renewable,production_heat_power,production_hydro,production_pumped_hydro,consumption_total
01.02.2014 09:00:00,11489,2521,290,15853,392,0,27064
01.02.2014 08:00:00,11406,2527,200,14498,436,0,25573
01.02.2014 07:00:00,11457,2526,167,13627,68,0,24275
01.02.2014 06:00:00,11401,2521,179,13234,251,0,23673
01.02.2014 05:00:00,11439,2523,181,12839,452,0,23212
01.02.2014 04:00:00,11366,2518,185,12664,396,0,23007
01.02.2014 03:00:00,11397,2520,182,12744,453,0,23284
01.02.2014 02:00:00,11396,2530,185,12918,210,0,23390
01.02.2014 01:00:00,11408,2522,169,12896,591,0,23950
01.02.2014 00:00:00,11549,2622,191,14317,72,0,25059
31.01.2014 23:00:00,11444,2605,190,15395,189,0,26308
31.01.2014 22:00:00,11542,2615,176,16899,127,320,28086
31.01.2014 21:00:00,11538,2608,192,17649,251,320,29244
31.01.2014 20:00:00,11562,2605,191,17967,423,320,29658
31.01.2014 19:00:00,11515,2599,188,17955,1244,457,30490
31.01.2014 18:00:00,11530,2595,182,17870,1247,821,30727
31.01.2014 17:00:00,11540,2601,183,17522,925,320,29707
31.01.2014 16:00:00,11534,2596,210,17442,612,0,28671
31.01.2014 15:00:00,11485,2591,251,17632,387,0,28758
31.01.2014 14:00:00,11553,2600,277,17658,718,0,28944
31.01.2014 13:00:00,11540,2594,328,17606,688,0,29182
31.01.2014 12:00:00,11559,2600,383,17690,1072,0,29492
31.01.2014 11:00:00,11559,2594,361,17400,1179,122,29654
31.01.2014 10:00:00,11545,2596,330,17401,1399,0,29795
31.01.2014 09:00:00,11575,2587,232,16811,1160,0,28935
31.01.2014 08:00:00,11567,2577,192,16219,133,0,27361
31.01.2014 07:00:00,11531,2561,179,14672,379,0,25818
31.01.2014 06:00:00,11581,2563,180,12615,582,0,24076
31.01.2014 05:00:00,11574,2559,179,12230,352,0,23117
31.01.2014 04:00:00,11563,2500,178,12191,212,0,22697
31.01.2014 03:00:00,11557,2497,181,12257,353,0,22940
31.01.2014 02:00:00,11596,2522,184,12356,205,0,23125
31.01.2014 01:00:00,11536,2521,183,12573,201,0,23703
31.01.2014 00:00:00,11537,2515,186,13301,199,0,24824
30.01.2014 23:00:00,11572,2529,185,15173,83,0,26297
30.01.2014 22:00:00,11547,2530,186,17317,150,0,28100
30.01.2014 21:00:00,11545,2541,185,17349,971,0,29205
30.01.2014 20:00:00,11551,2535,185,17375,1396,0,29727
30.01.2014 19:00:00,11548,2547,186,17635,1619,336,30351
30.01.2014 18:00:00,11570,2556,186,17619,1467,821,30727
30.01.2014 17:00:00,11546,2551,184,17528,1462,0,29855
30.01.2014 16:00:00,11552,2550,200,17380,634,0,29077
30.01.2014 15:00:00,11542,2546,205,17396,653,0,28840
30.01.2014 14:00:00,11546,2541,238,17313,837,0,29049
30.01.2014 13:00:00,11516,2554,257,17064,814,274,29017
30.01.2014 12:00:00,11556,2536,266,16980,1016,320,29312
30.01.2014 11:00:00,11537,2551,266,17077,1051,446,29574
30.01.2014 10:00:00,11537,2583,255,16989,805,320,29219
30.01.2014 09:00:00,11556,2588,218,16336,955,320,28418
30.01.2014 08:00:00,11553,2584,186,15118,732,0,26734
30.01.2014 07:00:00,11507,2586,206,13916,502,0,25423
30.01.2014 06:00:00,11571,2583,207,12733,91,0,23468
30.01.2014 05:00:00,11565,2590,206,12140,100,0,22406
30.01.2014 04:00:00,11556,2535,227,11896,92,0,22001
30.01.2014 03:00:00,11563,2531,208,11930,101,0,22241
30.01.2014 02:00:00,11542,2600,216,12003,71,0,22218
30.01.2014 01:00:00,11560,2605,180,12103,317,0,22889
30.01.2014 00:00:00,11518,2600,175,13563,100,0,24241
29.01.2014 23:00:00,11511,2602,181,14004,562,0,25478
29.01.2014 22:00:00,11537,2601,172,15936,300,0,27077
29.01.2014 21:00:00,11496,2597,185,16827,502,0,28261
29.01.2014 20:00:00,11530,2602,188,17256,660,320,29070
29.01.2014 19:00:00,11572,2598,177,17239,1236,457,29650
29.01.2014 18:00:00,11514,2587,237,17342,1065,821,29904
29.01.2014 17:00:00,11503,2582,235,17295,1205,0,29217
29.01.2014 16:00:00,11527,2584,251,17302,323,0,28593
29.01.2014 15:00:00,11554,2582,260,17283,273,0,28422
29.01.2014 14:00:00,11557,2585,278,17299,428,0,28514
29.01.2014 13:00:00,11606,2588,262,17191,466,0,28506
29.01.2014 12:00:00,11513,2571,297,17055,670,0,28597
29.01.2014 11:00:00,11552,2550,289,16747,1169,0,28853
29.01.2014 10:00:00,11559,2568,271,16603,951,320,28681
29.01.2014 09:00:00,11593,2592,255,15594,1277,320,28182
29.01.2014 08:00:00,11564,2575,241,15105,550,0,26626
29.01.2014 07:00:00,11568,2574,232,14048,116,0,25245
29.01.2014 06:00:00,11546,2566,231,12028,186,0,23173
29.01.2014 05:00:00,11594,2570,236,11365,388,0,22118
29.01.2014 04:00:00,11579,2505,235,11264,210,0,21758
29.01.2014 03:00:00,11550,2503,226,11371,105,0,21820
29.01.2014 02:00:00,11529,2578,231,11525,103,0,22086
29.01.2014 01:00:00,11534,2596,238,11786,384,0,22643
29.01.2014 00:00:00,11567,2590,214,12862,209,0,23862
28.01.2014 23:00:00,11549,2599,224,13954,280,0,25161
28.01.2014 22:00:00,11558,2595,221,15875,411,0,27013
28.01.2014 21:00:00,11529,2602,218,16710,622,0,28139
28.01.2014 20:00:00,11513,2600,220,16761,721,320,28636
28.01.2014 19:00:00,11527,2585,218,16710,1387,457,29492
28.01.2014 18:00:00,11571,2597,219,16741,1288,821,29682
28.01.2014 17:00:00,11537,2596,229,16477,1242,519,29080
28.01.2014 16:00:00,11539,2602,230,16472,578,320,28258
28.01.2014 15:00:00,11544,2577,226,16441,463,320,28224
28.01.2014 14:00:00,11552,2589,243,16434,573,0,28291
28.01.2014 13:00:00,11534,2597,245,16576,339,0,28057
28.01.2014 12:00:00,11572,2588,251,16283,930,0,28196
28.01.2014 11:00:00,11562,2583,230,16384,1112,0,28406
28.01.2014 10:00:00,11519,2584,223,15884,1335,0,28186
28.01.2014 09:00:00,11540,2594,226,15772,1086,0,27685
28.01.2014 08:00:00,11567,2590,222,15425,173,0,26467
28.01.2014 07:00:00,11528,2590,223,13435,667,0,25059
28.01.2014 06:00:00,11527,2582,219,12291,107,0,22983
28.01.2014 05:00:00,11530,2593,203,11732,99,0,22033
28.01.2014 04:00:00,11563,2544,203,11630,104,0,21696
28.01.2014 03:00:00,11555,2541,203,11616,109,0,21659
28.01.2014 02:00:00,11543,2607,176,11797,99,0,22057
28.01.2014 01:00:00,11549,2567,176,12529,101,0,22661
28.01.2014 00:00:00,11574,2517,196,12801,211,0,23761
27.01.2014 23:00:00,11571,2522,177,14182,267,0,25036
27.01.2014 22:00:00,11552,2515,196,15964,297,0,26795
27.01.2014 21:00:00,11523,2512,197,16351,526,320,27926
27.01.2014 20:00:00,11539,2514,161,16342,937,320,28462
27.01.2014 19:00:00,11509,2524,169,16362,1605,316,29206
27.01.2014 18:00:00,11535,2518,85,16349,1551,626,29193
27.01.2014 17:00:00,11571,2514,88,16208,1346,519,28814
27.01.2014 16:00:00,11534,2515,116,16351,931,0,28235
27.01.2014 15:00:00,11517,2516,156,16134,1046,0,27882
27.01.2014 14:00:00,11529,2519,165,16181,1083,0,28156
27.01.2014 13:00:00,11539,2509,225,16099,843,0,27814
27.01.2014 12:00:00,11571,2518,222,15937,1377,0,28173
27.01.2014 11:00:00,11564,2523,161,16184,1506,0,28497
27.01.2014 10:00:00,11543,2519,229,15552,2011,0,28447
27.01.2014 09:00:00,11531,2517,216,15089,1834,0,27681
27.01.2014 08:00:00,11534,2509,206,14811,825,0,26453
27.01.2014 07:00:00,11566,2504,205,13773,308,0,24898
27.01.2014 06:00:00,11532,2507,206,12073,121,0,22789
27.01.2014 05:00:00,11490,2509,205,11079,116,0,21546
27.01.2014 04:00:00,11552,2465,206,10948,115,0,21360
27.01.2014 03:00:00,11538,2464,208,10853,118,0,21089
27.01.2014 02:00:00,11551,2506,195,10978,206,0,21428
27.01.2014 01:00:00,11511,2516,196,11149,511,0,22090
27.01.2014 00:00:00,11534,2529,196,12154,112,0,22952
26.01.2014 23:00:00,11516,2522,199,13706,124,0,24311
26.01.2014 22:00:00,11518,2515,197,14611,722,0,26043
26.01.2014 21:00:00,11501,2521,200,14455,1189,320,26851
26.01.2014 20:00:00,11499,2516,200,14215,1613,320,27117
26.01.2014 19:00:00,11533,2525,200,14375,2067,457,27625
26.01.2014 18:00:00,11537,2523,196,14177,2073,817,27846
26.01.2014 17:00:00,11526,2524,199,13576,1830,519,26604
26.01.2014 16:00:00,11524,2520,208,13490,960,0,25430
26.01.2014 15:00:00,11532,2503,230,13663,572,0,25093
26.01.2014 14:00:00,11523,2515,255,13669,532,0,25145
26.01.2014 13:00:00,11510,2518,266,13673,733,0,25347
26.01.2014 12:00:00,11500,2507,290,13685,944,0,25502
26.01.2014 11:00:00,11539,2513,282,13794,982,0,25536
26.01.2014 10:00:00,11511,2502,255,13734,624,0,25169
26.01.2014 09:00:00,11492,2499,256,13188,334,0,24333
26.01.2014 08:00:00,11540,2513,210,11619,597,0,22799
26.01.2014 07:00:00,11500,2498,196,11322,520,0,22303
26.01.2014 06:00:00,11562,2513,196,11247,114,0,21821
26.01.2014 05:00:00,11518,2561,201,11212,112,0,21389
26.01.2014 04:00:00,11517,2519,196,11142,111,0,21038
26.01.2014 03:00:00,11491,2522,199,11191,115,0,21411
26.01.2014 02:00:00,11513,2506,181,11583,120,0,21633
26.01.2014 01:00:00,11511,2457,195,11993,122,0,22507
26.01.2014 00:00:00,11496,2518,200,12306,580,0,23021
25.01.2014 23:00:00,11499,2514,199,13959,126,0,24681
25.01.2014 22:00:00,11489,2516,200,14916,491,0,25895
25.01.2014 21:00:00,11477,2516,204,14770,1121,0,26824
25.01.2014 20:00:00,11516,2510,205,14784,1242,320,27297
25.01.2014 19:00:00,11525,2513,205,14805,1882,457,27984
25.01.2014 18:00:00,11497,2515,204,14785,2046,821,28417
25.01.2014 17:00:00,11523,2518,179,14792,1942,320,27780
25.01.2014 16:00:00,11528,2505,187,14783,1033,0,26593
25.01.2014 15:00:00,11515,2469,186,14834,636,0,25981
25.01.2014 14:00:00,11536,2520,239,14996,659,0,26122
25.01.2014 13:00:00,11526,2520,242,15173,655,0,26309
25.01.2014 12:00:00,11535,2522,279,14999,501,320,26581
25.01.2014 11:00:00,11513,2523,273,14895,796,320,26722
25.01.2014 10:00:00,11549,2508,268,14722,943,0,26629
25.01.2014 09:00:00,11558,2514,184,13881,1108,0,25877
25.01.2014 08:00:00,11523,2495,131,12938,496,0,24190
25.01.2014 07:00:00,11515,2495,93,12208,437,0,23216
25.01.2014 06:00:00,11555,2446,86,11943,197,0,22453
25.01.2014 05:00:00,11506,2406,81,11693,158,0,21797
25.01.2014 04:00:00,11521,2367,79,11556,240,0,21820
25.01.2014 03:00:00,11541,2347,79,11519,207,0,21742
25.01.2014 02:00:00,11513,2355,80,11584,265,0,22105
25.01.2014 01:00:00,11510,2356,77,12038,336,0,22642
25.01.2014 00:00:00,11511,2414,40,12536,512,0,23782
24.01.2014 23:00:00,11508,2407,38,13414,832,0,24894
24.01.2014 22:00:00,11506,2388,45,14594,1125,0,26324
24.01.2014 21:00:00,11519,2389,26,15090,1053,320,27268
24.01.2014 20:00:00,11477,2394,29,15247,1245,320,27832
24.01.2014 19:00:00,11514,2402,28,15266,1883,375,28372
24.01.2014 18:00:00,11488,2382,26,15410,1782,821,28690
24.01.2014 17:00:00,11521,2374,32,15301,1473,396,27901
24.01.2014 16:00:00,11514,2372,45,15165,683,320,27019
24.01.2014 15:00:00,11546,2356,58,15401,762,0,26768
24.01.2014 14:00:00,11514,2359,77,15370,855,0,27037
24.01.2014 13:00:00,11546,2364,102,15401,766,0,26990
24.01.2014 12:00:00,11512,2360,100,15380,662,320,26982
24.01.2014 11:00:00,11524,2365,76,15383,823,320,27404
24.01.2014 10:00:00,11521,2373,112,15202,959,320,27573
24.01.2014 09:00:00,11551,2368,111,14824,1371,0,27247
24.01.2014 08:00:00,11553,2357,85,13975,1080,0,25877
24.01.2014 07:00:00,11553,2358,139,12887,709,0,24453
24.01.2014 06:00:00,11557,2354,142,11123,463,0,22595
24.01.2014 05:00:00,11563,2372,121,10761,507,0,21697
24.01.2014 04:00:00,11564,2368,122,10682,215,0,21206
24.01.2014 03:00:00,11533,2304,74,10629,181,0,21059
24.01.2014 02:00:00,11536,2375,98,10790,88,0,21324
24.01.2014 01:00:00,11589,2371,98,11326,314,0,22064
24.01.2014 00:00:00,11566,2346,143,12194,163,0,23282
23.01.2014 23:00:00,11581,2343,141,13127,425,0,24457
23.01.2014 22:00:00,11542,2334,139,14445,741,0,26059
23.01.2014 21:00:00,11556,2325,135,14787,972,320,26983
23.01.2014 20:00:00,11555,2329,84,14702,1460,320,27430
23.01.2014 19:00:00,11544,2329,85,14795,1803,593,28092
23.01.2014 18:00:00,11537,2327,86,14748,1894,748,28244
23.01.2014 17:00:00,11515,2320,129,14624,1913,442,27799
23.01.2014 16:00:00,11534,2314,86,14177,1510,320,27002
23.01.2014 15:00:00,11532,2299,101,14193,1472,0,26614
23.01.2014 14:00:00,11538,2312,141,14725,913,0,26382
23.01.2014 13:00:00,11541,2316,142,14807,1001,0,26594
23.01.2014 12:00:00,11531,2320,163,14932,680,0,26595
23.01.2014 11:00:00,11508,2310,156,14920,982,0,26742
23.01.2014 10:00:00,11558,2314,138,14385,1205,0,26637
23.01.2014 09:00:00,11548,2326,115,14354,921,0,26319
23.01.2014 08:00:00,11537,2321,184,13949,512,0,25365
23.01.2014 07:00:00,11522,2301,178,12575,630,0,23981
23.01.2014 06:00:00,11530,2300,180,10812,304,0,21986
23.01.2014 05:00:00,11514,2294,178,10356,144,0,21126
23.01.2014 04:00:00,11516,2306,176,10263,178,0,20799
23.01.2014 03:00:00,11528,2310,179,10167,107,0,20532
23.01.2014 02:00:00,11521,2305,221,10441,273,0,21042
23.01.2014 01:00:00,11543,2309,227,10934,219,0,21542
23.01.2014 00:00:00,11543,2289,199,11871,216,0,22733
22.01.2014 23:00:00,11548,2290,213,12809,478,0,24124
22.01.2014 22:00:00,11525,2273,153,14033,778,0,25485
22.01.2014 21:00:00,11527,2269,156,14193,1215,320,26539
22.01.2014 20:00:00,11511,2274,129,14180,1535,320,27056
22.01.2014 19:00:00,11571,2265,160,14237,1994,579,27617
22.01.2014 18:00:00,11515,2224,162,14205,2299,748,27978
22.01.2014 17:00:00,11512,2118,115,14001,2400,404,27637
22.01.2014 16:00:00,11565,2109,118,14050,1719,320,26731
22.01.2014 15:00:00,11479,2114,127,14155,1638,0,26480
22.01.2014 14:00:00,11419,2109,134,14489,1498,0,26608
22.01.2014 13:00:00,11397,2110,195,14351,1476,0,26554
22.01.2014 12:00:00,11409,2101,262,14332,1557,0,26662
22.01.2014 11:00:00,11440,2111,254,14300,1793,0,26864
22.01.2014 10:00:00,11434,2117,248,13929,1914,0,26591
22.01.2014 09:00:00,11414,2106,238,13472,1814,0,25919
22.01.2014 08:00:00,11408,2112,251,12923,1290,0,24843
22.01.2014 07:00:00,11434,2116,247,11997,805,0,23532
22.01.2014 06:00:00,11415,2115,246,10588,123,0,21522
22.01.2014 05:00:00,11415,2102,224,10461,91,0,20788
22.01.2014 04:00:00,11418,2105,225,10127,241,0,20591
22.01.2014 03:00:00,11416,2098,209,10123,153,0,20469
22.01.2014 02:00:00,11422,2105,228,10127,216,0,20693
22.01.2014 01:00:00,11401,2103,220,10239,442,0,21321
22.01.2014 00:00:00,11376,2119,205,11372,489,0,22365
21.01.2014 23:00:00,11398,2115,212,12829,434,0,23726
21.01.2014 22:00:00,11385,2103,221,14028,1022,0,25253
21.01.2014 21:00:00,11402,2097,220,13996,1730,0,26425
21.01.2014 20:00:00,11373,2100,219,14015,2295,0,27042
21.01.2014 19:00:00,11421,2094,225,14043,2568,151,27400
21.01.2014 18:00:00,11403,2093,219,13909,2595,744,27765
21.01.2014 17:00:00,11416,2106,217,13810,2671,446,27609
21.01.2014 16:00:00,11416,2097,218,13853,1897,320,26813
21.01.2014 15:00:00,11417,2095,235,13786,1681,320,26338
21.01.2014 14:00:00,11310,2084,233,13622,1850,320,26361
21.01.2014 13:00:00,11301,2103,231,13700,1741,316,26327
21.01.2014 12:00:00,11299,2104,234,13795,1614,320,26296
21.01.2014 11:00:00,11293,2069,234,13790,1832,324,26518
21.01.2014 10:00:00,11304,2075,223,13629,2125,0,26425
21.01.2014 09:00:00,11304,2075,214,12912,2351,0,25839
21.01.2014 08:00:00,11278,2068,208,12716,1459,0,24693
21.01.2014 07:00:00,11197,2087,203,11613,1331,0,23531
21.01.2014 06:00:00,11140,2080,204,10181,972,0,21661
21.01.2014 05:00:00,11090,2080,205,10100,695,0,20703
21.01.2014 04:00:00,11088,2096,202,9925,286,0,20065
21.01.2014 03:00:00,11130,2082,211,10095,330,0,20275
21.01.2014 02:00:00,11108,2073,190,10070,226,0,20417
21.01.2014 01:00:00,11112,2095,191,10302,378,0,21071
21.01.2014 00:00:00,11153,2163,190,11268,591,0,22042
20.01.2014 23:00:00,11138,2166,190,11775,1243,0,23344
20.01.2014 22:00:00,11121,2169,195,12769,1848,0,24926
20.01.2014 21:00:00,11142,2162,197,12860,2074,320,25756
20.01.2014 20:00:00,11142,2160,201,12947,2465,320,26206
20.01.2014 19:00:00,11139,2168,203,13003,2783,471,26714
20.01.2014 18:00:00,11159,2164,201,13783,2414,821,27294
20.01.2014 17:00:00,11151,2152,214,13719,2496,519,27064
20.01.2014 16:00:00,11145,2152,213,13661,1935,0,26062
20.01.2014 15:00:00,11141,2150,218,13599,1868,0,25865
20.01.2014 14:00:00,11130,2150,217,13688,2087,0,26077
20.01.2014 13:00:00,11112,2157,228,13543,2118,0,25832
20.01.2014 12:00:00,11115,2150,231,13412,2221,0,25943
20.01.2014 11:00:00,11149,2191,233,13084,2723,0,26140
20.01.2014 10:00:00,11133,2167,237,12640,2677,0,25826
20.01.2014 09:00:00,11134,2177,226,12546,2314,0,25261
20.01.2014 08:00:00,11127,2165,224,11803,1747,0,23863
20.01.2014 07:00:00,11157,2166,218,10924,1350,0,22596
20.01.2014 06:00:00,11152,2168,212,9491,516,0,20600
20.01.2014 05:00:00,11145,2180,202,9433,295,0,19536
20.01.2014 04:00:00,11146,2173,204,9450,97,0,19249
20.01.2014 03:00:00,11133,2165,210,9541,95,0,19185
20.01.2014 02:00:00,11110,2172,213,9536,95,0,19450
20.01.2014 01:00:00,11108,2165,207,9629,409,0,20111
20.01.2014 00:00:00,11122,2181,178,9911,1038,0,21200
19.01.2014 23:00:00,11097,2174,183,10209,1627,0,22185
19.01.2014 22:00:00,11105,2164,139,11395,2122,0,23566
19.01.2014 21:00:00,11127,2168,91,11445,2737,0,24462
19.01.2014 20:00:00,11129,2168,69,11439,2608,320,24592
19.01.2014 19:00:00,11092,2163,85,11076,3051,471,24855
19.01.2014 18:00:00,11129,2168,85,11143,3111,821,25344
19.01.2014 17:00:00,11134,2160,85,11009,2862,519,24585
19.01.2014 16:00:00,11120,2158,90,10359,2450,0,23265
19.01.2014 15:00:00,11121,2172,109,10292,2017,0,22731
19.01.2014 14:00:00,11159,2171,141,10183,2073,0,22676
19.01.2014 13:00:00,11158,2205,109,10086,2114,0,22518
19.01.2014 12:00:00,11127,2193,140,10213,1945,0,22387
19.01.2014 11:00:00,11159,2198,151,10231,1993,0,22436
19.01.2014 10:00:00,11134,2196,162,10122,1698,0,22123
19.01.2014 09:00:00,11142,2199,117,9727,1181,0,21179
19.01.2014 08:00:00,11132,2196,81,9332,522,0,20161
19.01.2014 07:00:00,11129,2180,75,9315,504,0,19822
19.01.2014 06:00:00,11149,2172,76,9240,288,0,19546
19.01.2014 05:00:00,11161,2137,78,9197,301,0,19184
19.01.2014 04:00:00,11143,2130,71,9197,65,0,18857
19.01.2014 03:00:00,11158,2110,53,9189,111,0,18905
19.01.2014 02:00:00,11267,2098,59,9214,164,0,19314
19.01.2014 01:00:00,11304,2096,65,9273,264,0,19806
19.01.2014 00:00:00,11313,2144,151,9415,1243,0,20871
18.01.2014 23:00:00,11370,2152,157,9580,2009,0,22053
18.01.2014 22:00:00,11330,2144,160,10582,2265,0,23291
18.01.2014 21:00:00,11324,2137,164,10628,2596,0,23849
18.01.2014 20:00:00,11343,2152,157,10737,2579,320,24170
18.01.2014 19:00:00,11338,2111,93,10971,2975,471,25005
18.01.2014 18:00:00,11347,2116,89,11336,2840,821,25449
18.01.2014 17:00:00,11334,2101,74,11312,2998,519,25163
18.01.2014 16:00:00,11357,2110,84,11177,2037,320,24073
18.01.2014 15:00:00,11330,2095,108,10935,2244,0,23628
18.01.2014 14:00:00,11338,2091,198,10787,2428,0,23682
18.01.2014 13:00:00,11302,2085,213,10789,2352,0,23699
18.01.2014 12:00:00,11333,2087,197,10890,2306,0,23729
18.01.2014 11:00:00,11333,2084,231,10917,2209,0,23672
18.01.2014 10:00:00,11319,2082,215,10302,2240,0,23163
18.01.2014 09:00:00,11353,2079,184,9747,2034,0,22457
18.01.2014 08:00:00,11317,2081,172,9431,936,0,20972
18.01.2014 07:00:00,11336,2079,155,9415,626,0,20409
18.01.2014 06:00:00,11335,2000,158,9233,420,0,19845
18.01.2014 05:00:00,11323,2002,112,9147,288,0,19348
18.01.2014 04:00:00,11330,1997,80,9131,275,0,19345
18.01.2014 03:00:00,11298,1997,78,9161,230,0,19153
18.01.2014 02:00:00,11316,1999,117,9284,251,0,19511
18.01.2014 01:00:00,11328,2013,115,9634,747,0,20371
18.01.2014 00:00:00,11329,2092,88,10502,732,0,21305
17.01.2014 23:00:00,11317,2089,69,11263,1062,0,22596
17.01.2014 22:00:00,11310,2089,71,11598,2095,0,24281
17.01.2014 21:00:00,11325,2091,74,11591,2778,0,24948
17.01.2014 20:00:00,11327,2084,74,11943,2566,320,25360
17.01.2014 19:00:00,11331,2084,69,12031,3121,457,25978
17.01.2014 18:00:00,11322,2091,59,12167,3138,821,26590
17.01.2014 17:00:00,11311,2085,57,12491,3062,519,26324
17.01.2014 16:00:00,11325,2090,60,12414,2343,320,25438
17.01.2014 15:00:00,11300,2084,117,12346,2385,0,25029
17.01.2014 14:00:00,11326,2085,180,12119,2494,0,25035
17.01.2014 13:00:00,11344,2085,201,11921,2546,0,25003
17.01.2014 12:00:00,11316,2093,187,12425,2116,0,24947
17.01.2014 11:00:00,11337,2083,200,12192,2420,0,25236
17.01.2014 10:00:00,11326,2086,182,12002,2452,0,24995
17.01.2014 09:00:00,11330,2089,137,11823,2328,0,24619
17.01.2014 08:00:00,11320,2080,95,11280,1853,0,23488
17.01.2014 07:00:00,11300,2078,86,9881,1934,0,22268
17.01.2014 06:00:00,11343,2088,86,9321,490,0,20377
17.01.2014 05:00:00,11342,2085,83,9158,238,0,19569
17.01.2014 04:00:00,11332,2087,83,9160,124,0,19222
17.01.2014 03:00:00,11327,2086,92,9169,129,0,19278
17.01.2014 02:00:00,11349,2088,68,9227,341,0,19342
17.01.2014 01:00:00,11352,2096,68,9521,337,0,20032
17.01.2014 00:00:00,11339,2087,89,9938,682,0,20943
16.01.2014 23:00:00,11354,2073,95,10642,1295,0,22324
16.01.2014 22:00:00,11331,2072,81,11976,1971,0,24036
16.01.2014 21:00:00,11307,2067,86,12103,2413,0,24861
16.01.2014 20:00:00,11335,2055,107,11817,2836,320,25565
16.01.2014 19:00:00,11318,2036,110,11825,3314,471,26015
16.01.2014 18:00:00,11351,2042,124,12376,2740,824,26321
16.01.2014 17:00:00,11367,2044,122,12265,3223,332,26118
16.01.2014 16:00:00,11370,2053,129,12342,2461,320,25649
16.01.2014 15:00:00,11342,2050,202,12209,2400,0,25027
16.01.2014 14:00:00,11347,2053,235,12077,2522,0,25040
16.01.2014 13:00:00,11341,2049,222,12062,2547,0,25043
16.01.2014 12:00:00,11345,2051,257,12065,2447,0,25078
16.01.2014 11:00:00,11351,2045,237,11957,2684,0,25163
16.01.2014 10:00:00,11360,2050,240,11798,2664,0,25015
16.01.2014 09:00:00,11339,2048,234,11468,2556,0,24564
16.01.2014 08:00:00,11365,2040,227,11031,1820,0,23389
16.01.2014 07:00:00,11341,2044,221,10196,1307,0,22040
16.01.2014 06:00:00,11312,1978,229,9084,699,0,20448
16.01.2014 05:00:00,11322,2000,233,8911,273,0,19459
16.01.2014 04:00:00,11350,1999,231,8914,269,0,19127
16.01.2014 03:00:00,11355,2003,233,8923,290,0,19126
16.01.2014 02:00:00,11338,1998,231,8996,486,0,19500
16.01.2014 01:00:00,11330,1996,234,9071,381,0,19957
16.01.2014 00:00:00,11352,2051,229,9786,781,0,21018
15.01.2014 23:00:00,11284,2051,191,10321,1664,0,22445
15.01.2014 22:00:00,11298,2047,192,11705,2102,0,24018
15.01.2014 21:00:00,11269,2050,189,11849,2802,0,24984
15.01.2014 20:00:00,11285,2052,188,11939,2828,320,25499
15.01.2014 19:00:00,11297,2034,187,12131,2893,471,26095
15.01.2014 18:00:00,11339,2030,187,12288,3004,817,26507
15.01.2014 17:00:00,11303,2028,165,12231,3332,522,26455
